#! FIELDS bin density
0.000000000000000000e+00  1.008822165496554744e-72
1.005025125628140753e-01  4.616467086781306412e-68
2.010050251256281506e-01  1.355410698236976458e-63
3.015075376884422398e-01  2.553278057806625313e-59
4.020100502512563012e-01  3.085967557316505630e-55
5.025125628140704181e-01  2.393043759567408508e-51
6.030150753768844796e-01  1.190627668271912783e-47
7.035175879396985410e-01  3.800732972580218731e-44
8.040201005025126024e-01  7.784394378428205296e-41
9.045226130653266639e-01  1.022935963747564907e-37
1.005025125628140836e+00  8.624587901388633936e-35
1.105527638190954898e+00  4.665464382116853846e-32
1.206030150753768959e+00  1.619268230390815999e-29
1.306532663316583021e+00  3.605885217792179083e-27
1.407035175879397082e+00  5.152029738779745014e-25
1.507537688442211143e+00  4.723108274071376133e-23
1.608040201005025205e+00  2.778325791850734746e-21
1.708542713567839266e+00  1.048810658734006717e-19
1.809045226130653328e+00  2.541521781412477540e-18
1.909547738693467389e+00  3.956096147105555974e-17
2.010050251256281673e+00  3.962032641402527074e-16
2.110552763819095734e+00  2.563063285239969200e-15
2.211055276381909795e+00  1.081625363524319943e-14
2.311557788944723857e+00  3.053886314979863185e-14
2.412060301507537918e+00  6.146065320991987532e-14
2.512562814070351980e+00  1.006547857996353904e-13
2.613065326633166041e+00  1.574169906262014963e-13
2.713567839195980103e+00  2.428233156329487037e-13
2.814070351758794164e+00  3.456208221437987775e-13
2.914572864321608225e+00  4.628817414312420356e-13
3.015075376884422287e+00  6.513138506508406699e-13
3.115577889447236348e+00  9.930523138941887053e-13
3.216080402010050410e+00  1.510318806067104720e-12
3.316582914572864471e+00  2.154214505086855966e-12
3.417085427135678533e+00  2.893140396035355391e-12
3.517587939698492594e+00  3.808261868417525335e-12
3.618090452261306655e+00  5.017402192963360791e-12
3.718592964824120717e+00  6.471517791490186605e-12
3.819095477386934778e+00  7.965509476245156585e-12
3.919597989949748840e+00  9.366946819888052867e-12
4.020100502512563345e+00  1.074572262028093004e-11
4.120603015075377407e+00  1.224136302739057982e-11
4.221105527638191468e+00  1.380684666237181808e-11
4.321608040201005529e+00  1.530010431609087007e-11
