#! FIELDS time proj ext cmap
3.000000e+06 7.071169e+01 3.784749e+01 6.326260e-01
3.040000e+06 7.124585e+01 3.804077e+01 7.314300e-01
3.080000e+06 7.153033e+01 3.871684e+01 7.306940e-01
3.120000e+06 7.120575e+01 3.877126e+01 7.251600e-01
3.160000e+06 7.173206e+01 3.907725e+01 6.143450e-01
3.200000e+06 7.137252e+01 3.916888e+01 6.431760e-01
3.240000e+06 7.178299e+01 3.942322e+01 6.794520e-01
3.280000e+06 7.018429e+01 3.852510e+01 6.255940e-01
3.320000e+06 7.018044e+01 3.888868e+01 6.311230e-01
3.360000e+06 7.072761e+01 3.845521e+01 6.063460e-01
3.400000e+06 7.071729e+01 3.749334e+01 6.393130e-01
3.440000e+06 7.034538e+01 3.766216e+01 5.420020e-01
3.480000e+06 7.025029e+01 3.798748e+01 6.400900e-01
3.520000e+06 7.013646e+01 3.793175e+01 6.071480e-01
3.560000e+06 6.992454e+01 3.847283e+01 5.012250e-01
3.600000e+06 6.961489e+01 3.738045e+01 5.994810e-01
3.640000e+06 6.899691e+01 3.783893e+01 6.541460e-01
3.680000e+06 6.911701e+01 3.800874e+01 5.877440e-01
3.720000e+06 6.888364e+01 3.810334e+01 5.920330e-01
3.760000e+06 6.905837e+01 3.831207e+01 5.363760e-01
3.800000e+06 6.956437e+01 3.821132e+01 5.821410e-01
3.840000e+06 7.008301e+01 3.832955e+01 5.232780e-01
3.880000e+06 6.925561e+01 3.891403e+01 6.724020e-01
3.920000e+06 6.970724e+01 3.904378e+01 6.357040e-01
3.960000e+06 6.973299e+01 3.896613e+01 5.596110e-01
4.000000e+06 7.118682e+01 3.907553e+01 4.724890e-01
4.040000e+06 7.133878e+01 3.858252e+01 6.400520e-01
4.080000e+06 7.067485e+01 3.739144e+01 5.652930e-01
4.120000e+06 7.100251e+01 3.746404e+01 6.196010e-01
4.160000e+06 7.173589e+01 3.816015e+01 5.831780e-01
4.200000e+06 7.118548e+01 3.892498e+01 5.432180e-01
4.240000e+06 7.075171e+01 3.931992e+01 5.347780e-01
4.280000e+06 7.079196e+01 3.886868e+01 5.337760e-01
4.320000e+06 7.046065e+01 3.845217e+01 6.453170e-01
4.360000e+06 7.012873e+01 3.866260e+01 5.467880e-01
4.400000e+06 7.053500e+01 3.839491e+01 5.144160e-01
4.440000e+06 6.996895e+01 3.741473e+01 5.566690e-01
4.480000e+06 6.999053e+01 3.735722e+01 5.781630e-01
4.520000e+06 6.956557e+01 3.724025e+01 6.095620e-01
4.560000e+06 6.925299e+01 3.743164e+01 6.498320e-01
4.600000e+06 6.833416e+01 3.828008e+01 5.508310e-01
4.640000e+06 6.850441e+01 3.804870e+01 5.840790e-01
4.680000e+06 6.822054e+01 3.890081e+01 6.290790e-01
4.720000e+06 6.885533e+01 3.798561e+01 5.469950e-01
4.760000e+06 6.823149e+01 3.892365e+01 5.326080e-01
4.800000e+06 6.814885e+01 3.887617e+01 5.229290e-01
4.840000e+06 6.858794e+01 3.887968e+01 5.989250e-01
4.880000e+06 6.834966e+01 3.946213e+01 5.549550e-01
4.920000e+06 6.816830e+01 3.852370e+01 6.732820e-01
4.960000e+06 6.817709e+01 3.900262e+01 6.578910e-01
5.000000e+06 6.815666e+01 3.953904e+01 6.026630e-01
5.040000e+06 6.819606e+01 3.936926e+01 6.532420e-01
5.080000e+06 6.768013e+01 3.939295e+01 6.627770e-01
5.120000e+06 6.797505e+01 3.975669e+01 6.231080e-01
5.160000e+06 6.885281e+01 3.909826e+01 5.213200e-01
5.200000e+06 6.823250e+01 3.932941e+01 5.889850e-01
5.240000e+06 6.839383e+01 3.873859e+01 5.841050e-01
5.280000e+06 6.871171e+01 3.875885e+01 6.412870e-01
5.320000e+06 6.805732e+01 3.854949e+01 6.571850e-01
5.360000e+06 6.805901e+01 3.818426e+01 6.388410e-01
5.400000e+06 6.845804e+01 3.809391e+01 6.428670e-01
5.440000e+06 6.860846e+01 3.840891e+01 4.936030e-01
5.480000e+06 6.858309e+01 3.850898e+01 5.696040e-01
5.520000e+06 6.874121e+01 3.801367e+01 6.213420e-01
5.560000e+06 6.866571e+01 3.770112e+01 6.684080e-01
5.600000e+06 6.845262e+01 3.757873e+01 5.656780e-01
5.640000e+06 6.891451e+01 3.747297e+01 6.300370e-01
5.680000e+06 6.898442e+01 3.760710e+01 5.993870e-01
5.720000e+06 6.957763e+01 3.775452e+01 6.113930e-01
5.760000e+06 6.899471e+01 3.816441e+01 5.659680e-01
5.800000e+06 6.844340e+01 3.829253e+01 5.065040e-01
5.840000e+06 6.802764e+01 3.833832e+01 4.676120e-01
5.880000e+06 6.788997e+01 3.891452e+01 5.265400e-01
5.920000e+06 6.808811e+01 3.792289e+01 5.735030e-01
5.960000e+06 6.811713e+01 3.808392e+01 6.023420e-01
6.000000e+06 6.844720e+01 3.848426e+01 5.950940e-01
6.040000e+06 6.822228e+01 3.891329e+01 5.044730e-01
6.080000e+06 6.879310e+01 3.880606e+01 5.519320e-01
6.120000e+06 6.880539e+01 3.906032e+01 5.483880e-01
6.160000e+06 6.851679e+01 4.021969e+01 5.227980e-01
6.200000e+06 6.922910e+01 4.059777e+01 5.631160e-01
6.240000e+06 6.864569e+01 4.039668e+01 4.894390e-01
6.280000e+06 6.911964e+01 4.062496e+01 5.100230e-01
6.320000e+06 6.899174e+01 4.048631e+01 4.451090e-01
6.360000e+06 6.877555e+01 4.068026e+01 4.207350e-01
6.400000e+06 6.832581e+01 4.007074e+01 4.785270e-01
6.440000e+06 6.873943e+01 4.025574e+01 4.757130e-01
6.480000e+06 6.972117e+01 4.057805e+01 5.073210e-01
6.520000e+06 6.898040e+01 4.025136e+01 5.202320e-01
6.560000e+06 6.849595e+01 4.056222e+01 5.027090e-01
6.600000e+06 6.845189e+01 4.044839e+01 4.324150e-01
6.640000e+06 6.890616e+01 4.094271e+01 4.583490e-01
6.680000e+06 6.867896e+01 4.097341e+01 5.051680e-01
6.720000e+06 6.870132e+01 4.103641e+01 5.602970e-01
6.760000e+06 6.900474e+01 4.102895e+01 5.422030e-01
