#! FIELDS ext cmap ffextcmap dffextcmap_ext dffextcmap_cmap
#! SET normalisation  1.000000000000000000000000e+00
#! SET min_ext 38
#! SET max_ext 49
#! SET nbins_ext  100
#! SET periodic_ext false
#! SET min_cmap 0
#! SET max_cmap 1.0
#! SET nbins_cmap  100
#! SET periodic_cmap false
 3.800000000000000000000000e+01 0.000000000000000000000000e+00 1.139980538174373947413187e+01 1.799331955843992214907900e-04 -1.805290882587830963990072e-02
 3.810999999999999943156581e+01 0.000000000000000000000000e+00 1.447339583943711360802808e+01 7.918961976165300731267394e-01 -2.842689237767953347457706e+00
 3.821999999999999886313162e+01 0.000000000000000000000000e+00 1.457887981568951296651449e+01 5.378608565050498890869335e-01 -2.393384965451854640150486e+00
 3.832999999999999829469743e+01 0.000000000000000000000000e+00 1.451027823488445633870469e+01 -1.427411620384270607431176e+00 -2.778875177970108634184498e+00
 3.843999999999999772626325e+01 0.000000000000000000000000e+00 1.439604948749239987648707e+01 -3.549922843586312826147378e-01 -3.179507003788760943763236e+00
 3.854999999999999715782906e+01 0.000000000000000000000000e+00 1.440966604557022989752113e+01 3.097848284268543972430621e-01 -3.050487253952373301046919e+00
 3.865999999999999658939487e+01 0.000000000000000000000000e+00 1.442500907862579140328307e+01 -6.907454322208575470121161e-02 -2.442827605953074687761273e+00
 3.877000000000000312638804e+01 0.000000000000000000000000e+00 1.438179837717764186777458e+01 -8.196640578529298393206659e-01 -1.759808081033094495637670e+00
 3.888000000000000255795385e+01 0.000000000000000000000000e+00 1.424016366390926613405554e+01 -1.646994544384396297331818e+00 -1.448986032440598092918549e+00
 3.899000000000000198951966e+01 0.000000000000000000000000e+00 1.406286242769438388222625e+01 -1.357542728491013095393214e+00 -1.749851777302726452134607e+00
 3.910000000000000142108547e+01 0.000000000000000000000000e+00 1.396608116244077635315080e+01 -4.367501111648049993974041e-01 -2.163932270296674786891344e+00
 3.921000000000000085265128e+01 0.000000000000000000000000e+00 1.394172274473219275137126e+01 -1.156869690439271541881894e-01 -1.585975455170777870250731e+00
 3.932000000000000028421709e+01 0.000000000000000000000000e+00 1.394057339345723178780645e+01 1.852758976622647102416863e-01 -6.648866058280379354172851e-01
 3.942999999999999971578291e+01 0.000000000000000000000000e+00 1.397412863715845432466267e+01 1.771506857511107591029997e-01 -8.320707664079258769618264e-01
 3.953999999999999914734872e+01 0.000000000000000000000000e+00 1.395249889033025070261829e+01 -3.559428032131063956988726e-01 -1.626087956464696393510394e+00
 3.964999999999999857891453e+01 0.000000000000000000000000e+00 1.394148634880356674159430e+01 4.163161424673658683737187e-02 -2.057212384320701303863643e+00
 3.975999999999999801048034e+01 0.000000000000000000000000e+00 1.388648847539506370196705e+01 -1.178342225606652471370239e+00 -2.058223967972117485203398e+00
 3.986999999999999744204615e+01 0.000000000000000000000000e+00 1.375753564437125220365488e+01 -7.431640678612949635351015e-01 -1.338236111391864158193243e+00
 3.997999999999999687361196e+01 0.000000000000000000000000e+00 1.372884017346406437809492e+01 -9.486762886090049917697797e-02 -6.418365110864651112976276e-01
 4.009000000000000341060513e+01 0.000000000000000000000000e+00 1.368453726733523723169128e+01 -6.441355069198902993932165e-01 -4.009490142368976051123752e-01
 4.020000000000000284217094e+01 0.000000000000000000000000e+00 1.362745096522156273977089e+01 -3.274318518273852118838363e-01 -5.836405245812170683450404e-01
 4.031000000000000227373675e+01 0.000000000000000000000000e+00 1.359787103745217606842743e+01 -2.963774165591031573008252e-01 -6.454533494677006100204153e-01
 4.042000000000000170530257e+01 0.000000000000000000000000e+00 1.355416220898445089915185e+01 -4.606923858247375935803802e-01 -7.341897571074849082606306e-01
 4.053000000000000113686838e+01 0.000000000000000000000000e+00 1.353028965350090118135995e+01 1.994750542639184276438868e-01 -1.075972099597255482450464e+00
 4.064000000000000056843419e+01 0.000000000000000000000000e+00 1.358940004880714091939353e+01 5.927002834088402893897296e-01 -1.171623356332978094229702e+00
 4.075000000000000000000000e+01 0.000000000000000000000000e+00 1.360621237323787013906440e+01 -2.737101524695351728588832e-01 -8.826582949400901823011623e-01
 4.085999999999999943156581e+01 0.000000000000000000000000e+00 1.357639402562207919800130e+01 -6.435763527582888388067772e-02 -6.083360361340324207191088e-01
 4.096999999999999886313162e+01 0.000000000000000000000000e+00 1.359035703372591896709309e+01 1.110253706998946265915862e-01 -5.234750643689966009830528e-01
 4.107999999999999829469743e+01 0.000000000000000000000000e+00 1.357226698607611048430499e+01 -3.350150257937300479760268e-01 -7.648460401001174746582478e-01
 4.118999999999999772626325e+01 0.000000000000000000000000e+00 1.354737651912768470197079e+01 -1.693295406647266632127469e-01 -1.207031571822017257389348e+00
 4.129999999999999715782906e+01 0.000000000000000000000000e+00 1.348804522773244940481163e+01 -1.044490407672876042255439e+00 -1.593695813029809560390504e+00
 4.140999999999999658939487e+01 0.000000000000000000000000e+00 1.334397481193665413456984e+01 -1.326521345687393216294936e+00 -1.666471780515095924002367e+00
 4.152000000000000312638804e+01 0.000000000000000000000000e+00 1.324073495090522634143326e+01 -4.342627618795688593245075e-01 -1.925643981943994109684581e+00
 4.163000000000000255795385e+01 0.000000000000000000000000e+00 1.323054623514935812522708e+01 -1.155740614515770869896727e-01 -3.288198074694962613762073e+00
 4.174000000000000198951966e+01 0.000000000000000000000000e+00 1.312274721035191049622881e+01 -1.934635373980208461475172e+00 -8.518354112938746780514521e+00
 4.185000000000000142108547e+01 0.000000000000000000000000e+00 1.280418895163025894134989e+01 -4.705173348393279830759184e+00 -1.572064951426338730300358e+01
 4.196000000000000085265128e+01 0.000000000000000000000000e+00 1.185731337776847382770029e+01 -1.121368752707733662532519e+01 -2.695945670615219569299370e+01
