#! FIELDS time proj ext cmap
3.000000e+06 7.280970e+01 3.992463e+01 4.816480e-01
3.040000e+06 7.366859e+01 3.977230e+01 4.807850e-01
3.080000e+06 7.364486e+01 4.048172e+01 4.685010e-01
3.120000e+06 7.324126e+01 4.022039e+01 4.581390e-01
3.160000e+06 7.214796e+01 4.051134e+01 4.268970e-01
3.200000e+06 7.230595e+01 4.007016e+01 5.857020e-01
3.240000e+06 7.277065e+01 4.002588e+01 5.094950e-01
3.280000e+06 7.327819e+01 4.063786e+01 5.031280e-01
3.320000e+06 7.259082e+01 4.050912e+01 5.074350e-01
3.360000e+06 7.247595e+01 3.945371e+01 5.072490e-01
3.400000e+06 7.277788e+01 4.015316e+01 5.499710e-01
3.440000e+06 7.376162e+01 4.090409e+01 5.100120e-01
3.480000e+06 7.342790e+01 3.987644e+01 5.711770e-01
3.520000e+06 7.426760e+01 3.983142e+01 5.547940e-01
3.560000e+06 7.216778e+01 4.039169e+01 5.260000e-01
3.600000e+06 7.252340e+01 3.887112e+01 5.249840e-01
3.640000e+06 7.179667e+01 3.888950e+01 5.655950e-01
3.680000e+06 7.177057e+01 3.873192e+01 5.341610e-01
3.720000e+06 7.174726e+01 3.855042e+01 5.344290e-01
3.760000e+06 7.272151e+01 3.899179e+01 4.774030e-01
3.800000e+06 7.298012e+01 3.904421e+01 5.145280e-01
3.840000e+06 7.220431e+01 3.827193e+01 5.996090e-01
3.880000e+06 7.188877e+01 3.885819e+01 5.281380e-01
3.920000e+06 7.157952e+01 3.884155e+01 5.715430e-01
3.960000e+06 7.135794e+01 3.840651e+01 5.475760e-01
4.000000e+06 7.161512e+01 3.860519e+01 5.951500e-01
4.040000e+06 7.048926e+01 3.772005e+01 5.833000e-01
4.080000e+06 7.144576e+01 3.781956e+01 5.534010e-01
4.120000e+06 7.151165e+01 3.848794e+01 6.013210e-01
4.160000e+06 7.142886e+01 3.912768e+01 6.163090e-01
4.200000e+06 7.214568e+01 3.917656e+01 6.011420e-01
4.240000e+06 7.287469e+01 3.932174e+01 5.702170e-01
4.280000e+06 7.324055e+01 3.924686e+01 5.921990e-01
4.320000e+06 7.250182e+01 3.816992e+01 6.193010e-01
4.360000e+06 7.328241e+01 3.877719e+01 5.809340e-01
4.400000e+06 7.095422e+01 3.798215e+01 5.997800e-01
4.440000e+06 7.210491e+01 3.777469e+01 6.005260e-01
4.480000e+06 7.282138e+01 3.806795e+01 5.991750e-01
