#! FIELDS time proj ext cmap
3.000000e+06 7.288935e+01 4.140332e+01 4.837850e-01
3.040000e+06 7.296829e+01 4.110887e+01 4.265140e-01
3.080000e+06 7.374855e+01 4.137697e+01 4.144340e-01
3.120000e+06 7.373183e+01 4.156199e+01 5.308950e-01
3.160000e+06 7.373105e+01 4.191186e+01 5.259440e-01
3.200000e+06 7.265065e+01 4.192946e+01 4.577410e-01
3.240000e+06 7.293205e+01 4.112065e+01 5.107170e-01
3.280000e+06 7.276417e+01 4.061923e+01 5.300280e-01
3.320000e+06 7.239611e+01 4.079431e+01 4.819160e-01
3.360000e+06 7.362579e+01 4.073726e+01 5.401140e-01
3.400000e+06 7.284547e+01 4.041624e+01 5.758090e-01
3.440000e+06 7.168119e+01 4.147857e+01 4.008200e-01
3.480000e+06 7.191469e+01 4.090561e+01 4.531090e-01
3.520000e+06 7.178329e+01 4.076992e+01 5.279180e-01
3.560000e+06 7.237989e+01 4.108273e+01 4.635580e-01
3.600000e+06 7.193383e+01 4.154870e+01 4.701650e-01
3.640000e+06 7.184249e+01 4.150657e+01 4.639210e-01
3.680000e+06 7.071523e+01 4.099091e+01 5.270630e-01
3.720000e+06 7.216334e+01 4.139528e+01 4.949530e-01
3.760000e+06 7.189492e+01 4.084714e+01 5.794880e-01
3.800000e+06 7.252111e+01 4.037886e+01 5.979910e-01
3.840000e+06 7.273833e+01 4.064461e+01 6.338240e-01
3.880000e+06 7.347207e+01 4.104419e+01 4.706430e-01
3.920000e+06 7.323882e+01 4.163637e+01 4.842970e-01
3.960000e+06 7.396403e+01 4.170970e+01 5.858340e-01
4.000000e+06 7.399196e+01 4.127598e+01 5.879460e-01
4.040000e+06 7.384193e+01 4.170366e+01 5.505830e-01
4.080000e+06 7.434793e+01 4.199889e+01 4.799790e-01
4.120000e+06 7.467901e+01 4.141706e+01 6.259630e-01
4.160000e+06 7.458487e+01 4.195674e+01 5.074770e-01
4.200000e+06 7.319925e+01 4.222436e+01 5.245130e-01
4.240000e+06 7.297305e+01 4.188387e+01 5.478770e-01
4.280000e+06 7.287221e+01 4.181757e+01 5.405200e-01
4.320000e+06 7.182614e+01 4.181304e+01 5.995590e-01
4.360000e+06 7.181515e+01 4.216429e+01 4.877690e-01
4.400000e+06 7.244531e+01 4.164779e+01 4.889690e-01
