0.000000000000000000e+00 8.288360299862512770e-01 8.902549346789312423e-02
6.427100869169711761e-14 6.336242900975945780e-01 6.014875872461679096e-01
3.570611593983173481e-14 6.120029928703747402e-01 6.763273838555382556e-01
2.856489275186538911e-14 5.952248740915762060e-01 6.221016911388177473e-01
7.855345506762982163e-14 5.876424233048449519e-01 7.877292842110293902e-01
6.427100869169711761e-14 5.717011029125960153e-01 5.916080937225761671e-01
4.998856231576443252e-14 5.332608095226639700e-01 2.108325246967148736e+00
9.997712463152886504e-14 4.775528016300858991e-01 5.319127388127125045e+00
4.998856231576443252e-14 5.200730879935593354e-01 5.321771586812129584e+00
7.855345506762982163e-14 4.462690074573782972e-01 5.195410286142655210e+00
7.141223187966346962e-14 3.352923129460975149e-01 4.989109674125014493e+00
1.428244637593269455e-14 3.261549450819664631e-01 2.226972045096955899e+00
4.998856231576443252e-14 3.236095172515239260e-01 1.770307622285228311e+00
4.998856231576443252e-14 3.278110483500132899e-01 1.777003168238728392e+00
1.428244637593269455e-14 3.431760158325080079e-01 4.338363289695999825e+00
7.141223187966346962e-14 5.306794661212084208e-01 4.810483399815782768e+00
7.855345506762982163e-14 7.338540075633807058e-01 3.342093756473364152e+00
4.998856231576443252e-14 8.732870278900992655e-01 2.307914684173842268e+00
9.997712463152886504e-14 9.539884673745474553e-01 3.670443826750285243e+00
4.998856231576443252e-14 1.043587043182078844e+00 5.910356644627837497e+00
6.427100869169711761e-14 1.192812386983890027e+00 5.853198391023978431e+00
7.855345506762982163e-14 1.332558915816652423e+00 7.916369425910467328e+00
2.856489275186538911e-14 1.502509342381506574e+00 7.846002863065593580e+00
3.570611593983173481e-14 1.483417341926609012e+00 4.332122475061801481e+00
7.141223187966346962e-14 1.360541462408050739e+00 3.990706883929307391e+00
0.000000000000000000e+00 1.194395828587356823e+00 6.923391670966788425e+00
7.141223187966346962e-14 1.042585198359793131e+00 7.801341243523324920e+00
3.570611593983173481e-14 1.055965059749116364e+00 5.665442363802219994e+00
2.856489275186538911e-14 1.109474180215674677e+00 8.386729962333652200e-01
8.569467825559617364e-14 1.047414535043126094e+00 4.532955438143687843e+00
6.427100869169711761e-14 9.657931268641241074e-01 5.616083654201687203e+00
4.998856231576443252e-14 9.675813672029578427e-01 7.123598492243592872e+00
1.071183478194952044e-13 1.131734951315136017e+00 6.441574978242469385e+00
4.998856231576443252e-14 1.143081285082744536e+00 7.780444189626977369e+00
7.855345506762982163e-14 9.112270753170930160e-01 6.353703475289942837e+00
7.855345506762982163e-14 7.492965014679517921e-01 6.652404342436146756e+00
1.428244637593269455e-14 6.692269753598374393e-01 5.821310158898184817e+00
