#! FIELDS ext cmap ffextcmap dffextcmap_ext dffextcmap_cmap
#! SET normalisation  1.000000000000000000000000e+00
#! SET min_ext 38
#! SET max_ext 49
#! SET nbins_ext  100
#! SET periodic_ext false
#! SET min_cmap 0
#! SET max_cmap 1.0
#! SET nbins_cmap  100
#! SET periodic_cmap false
 3.800000000000000000000000e+01 0.000000000000000000000000e+00 1.397956895579784841743276e+01 0.000000000000000000000000e+00 0.000000000000000000000000e+00
 3.810999999999999943156581e+01 0.000000000000000000000000e+00 2.676976372009475113600274e+01 -2.652629008795414833343784e+01 -6.911773402517941811140645e+00
 3.821999999999999886313162e+01 0.000000000000000000000000e+00 2.420604160908916924199730e+01 -2.010100736302706536662299e+01 -7.095695159713844013538164e+00
 3.832999999999999829469743e+01 0.000000000000000000000000e+00 2.234260780317565320274298e+01 -1.381082187647830750165667e+01 -7.445954092568097593130005e+00
 3.843999999999999772626325e+01 0.000000000000000000000000e+00 2.115473826742482899021525e+01 -7.900500791909088604825229e+00 -8.068465505468310539072263e+00
 3.854999999999999715782906e+01 0.000000000000000000000000e+00 2.053987256196336730340590e+01 -3.913840264302289373432586e+00 -8.742139308573587896944446e+00
 3.865999999999999658939487e+01 0.000000000000000000000000e+00 2.009033564964833828980773e+01 -4.758897871424591308198160e+00 -7.162045644162358115636380e+00
 3.877000000000000312638804e+01 0.000000000000000000000000e+00 1.961241356992235296274885e+01 -3.154546101166986193931052e+00 -4.652615845530093885429324e+00
 3.888000000000000255795385e+01 0.000000000000000000000000e+00 1.944774643549178705370650e+01 -1.050233535496953862775626e-01 -4.105684675105699454888963e+00
 3.899000000000000198951966e+01 0.000000000000000000000000e+00 1.945478111107562568804497e+01 -4.890042282875903256744721e-01 -5.229790793967326045788013e+00
 3.910000000000000142108547e+01 0.000000000000000000000000e+00 1.930343477343231128884327e+01 -1.771483468469716271442849e+00 -6.552043247448259499776668e+00
 3.921000000000000085265128e+01 0.000000000000000000000000e+00 1.916060248872327775870872e+01 -8.542190469249340001312021e-01 -6.147897256937143062316409e+00
 3.932000000000000028421709e+01 0.000000000000000000000000e+00 1.903516267092199854005230e+01 -1.587363910159282909262402e+00 -3.831968018863799230189215e+00
 3.942999999999999971578291e+01 0.000000000000000000000000e+00 1.888993958433174924493869e+01 -6.742248990850913115124854e-01 -2.265955292049141256427447e+00
 3.953999999999999914734872e+01 0.000000000000000000000000e+00 1.886051285365852692166300e+01 -3.516790912762616239106706e-01 -2.482253696335949832985079e+00
 3.964999999999999857891453e+01 0.000000000000000000000000e+00 1.876126960399354715036679e+01 -1.231769868532564871088653e+00 -3.316818648502144917245005e+00
 3.975999999999999801048034e+01 0.000000000000000000000000e+00 1.864422595862918541342879e+01 -8.531251533367448791622678e-01 -3.806790679105060970499608e+00
 3.986999999999999744204615e+01 0.000000000000000000000000e+00 1.855256050469676765146687e+01 -8.862756569365399794691029e-01 -4.183795857690850716892328e+00
 3.997999999999999687361196e+01 0.000000000000000000000000e+00 1.847444605664768246811036e+01 -2.939561792212389002010298e-01 -4.012399809375996717619728e+00
 4.009000000000000341060513e+01 0.000000000000000000000000e+00 1.851427887815678019478582e+01 9.288032250093382069522363e-01 -3.626036225972930182592791e+00
 4.020000000000000284217094e+01 0.000000000000000000000000e+00 1.863260764838102545581933e+01 9.851234223605982442961704e-01 -3.185670266746372547572719e+00
 4.031000000000000227373675e+01 0.000000000000000000000000e+00 1.866779295877983457785376e+01 -6.418068944660291208492708e-01 -3.249028479844157768496871e+00
